test_id,block_count,is_feasible,infeasible_penalty_applied,final_cost,p1_quality,p2_violation_exp,p3_runtime_adjustment,pre_penalty_cost,hpwl_b2b,hpwl_p2b,hpwl_total,hpwl_baseline,hpwl_gap,bbox_area,bbox_area_baseline,area_gap,overlap_violations,area_violations,fixed_violations,preplaced_violations,boundary_violations,grouping_violations,mib_violations,total_soft_violations,max_possible_violations,violations_relative,runtime_seconds,median_runtime,runtime_factor
72,93,True,False,1.2079247837109053,1.0,1.0,1.2079247837109053,1.2079247837109053,266.9348064465157,49.24928263243055,316.1840890789463,316.18409729003906,-2.596934147215068e-08,31889.0,31889.0,0.0,0,0,0,0,0,0,0,0,67,0.0,2.814906358718872,1.4996767044067383,1.8770087915931384
73,94,True,False,1.233227771490665,1.0000000105663647,1.0,1.2332277584599307,1.233227771490665,260.45749465041445,54.56145960811409,315.01895425852854,315.01894760131836,2.1132729409973457e-08,28152.0,28152.0,0.0,0,0,0,0,0,0,0,0,66,0.0,3.0163052082061768,1.4996767044067383,2.0113036358722436
74,95,True,False,1.1632985462340721,1.0000000013934676,1.0,1.1632985446130533,1.1632985462340721,63.16599634542945,38.16197634907439,101.32797269450384,101.32797241210938,2.7869349420431023e-09,29636.0,29636.0,0.0,0,0,0,0,0,0,0,0,78,0.0,2.4829516410827637,1.4996767044067383,1.655657938665522
75,96,True,False,1.1094566993180626,1.0000000128014392,1.0,1.1094566851154202,1.1094566993180626,101.85094726204989,6.639575039240299,108.49052230129018,108.4905195236206,2.5602878398843958e-08,28028.0,28028.0,0.0,0,0,0,0,0,0,0,0,75,0.0,2.1201446056365967,1.4996767044067383,1.4137344398340248
76,97,True,False,1.1570474249597569,1.0,1.0,1.1570474249597569,1.1570474249597569,99.55743797469768,49.50919073444675,149.06662870914442,149.06663131713867,-1.7495493285008968e-08,28855.0,28855.0,0.0,0,0,0,0,0,0,0,0,77,0.0,2.4387550354003906,1.4996767044067383,1.626187183033656
77,98,True,False,1.2699012478710987,1.0000000126705548,1.0,1.2699012317807454,1.2699012478710987,661.2696702258836,7.328834094310878,668.5985043201945,668.5984873771667,2.5341109875220755e-08,28764.0,28764.0,0.0,0,0,0,0,0,0,0,0,64,0.0,3.325810194015503,1.4996767044067383,2.217684774486892
78,99,True,False,1.263004488491971,1.0000000171054402,1.0,1.2630044668877236,1.263004488491971,779.9566313279793,42.24755939800525,822.2041907259845,822.2041625976562,3.421088039571193e-08,30514.0,30514.0,0.0,0,0,0,0,0,0,0,0,70,0.0,3.2659831047058105,1.4996767044067383,2.177791450056438
79,100,True,False,1.0702927090013323,1.0,1.0,1.0702927090013323,1.0702927090013323,104.25559993254137,0.4333716308756266,104.688971563417,104.68897160887718,-4.342404216487997e-10,29394.0,29394.0,0.0,0,0,0,0,0,0,0,0,72,0.0,1.880786657333374,1.4996767044067383,1.2541280742754488
80,101,True,False,1.178499420839032,1.0000000074852367,1.0,1.178499412017685,1.178499420839032,741.8506580803078,0.21912694125785492,742.0697850215656,742.0697739124298,1.49704734011433e-08,28730.0,28730.0,0.0,0,0,0,0,0,0,0,0,81,0.0,2.592759370803833,1.4996767044067383,1.7288788731498703
81,102,True,False,1.1719568211948668,1.0,1.0,1.1719568211948668,1.1719568211948668,326.7943698116869,0.22343481035204604,327.01780462203897,327.0178073644638,-8.386163622738461e-09,28672.0,28672.0,0.0,0,0,0,0,0,0,0,0,66,0.0,2.5450892448425293,1.4996767044067383,1.69709193812499
82,103,True,False,1.2823944398127685,1.000000014099743,1.0,1.2823944217313368,1.2823944398127685,334.53446183283813,73.71510717470665,408.2495690075448,408.2495574951172,2.8199485778806027e-08,30772.0,30772.0,0.0,0,0,0,0,0,0,0,0,71,0.0,3.436131000518799,1.4996767044067383,2.2912478338977125
83,104,True,False,1.2139231073970678,1.0000000083784828,1.0,1.213923097226234,1.2139231073970678,172.4819063428149,9.311028260184685,181.7929346029996,181.79293155670166,1.67569657842069e-08,30200.0,30200.0,0.0,0,0,0,0,0,0,0,0,68,0.0,2.8617711067199707,1.4996767044067383,1.9082586922306481
